codprov,desprov,codenc,codanio,wciiu4d,deswciiu4d,wciiu2d,deswciiu2d,wciiu3d,deswciiu3d,wgruenc,deswgruenc,wregion,deswregion,letra,desletra,wgruserv,deswgruserv,categorización,descategorización,wperocup,deswperocup,wtraprod,deswtraprod,remunera,deprecia,totalpeoc,pstotalpeoc,tftotalpeoc,tegtotalpeoc,ototalpeoc,etotalpeoc,totalmuj,pstotalmuj,tftotalmuj,tegtotalmuj,ototalmuj,etotalmuj,psmsindisp,psmsindise,psmcondisp,psmcondise,tfmsindisp,tfmsindise,tfmcondisp,tfmcondise,tegmsindisp,tegmsindise,tegmcondisp,tegmcondise,omsindisp,omsindise,omcondisp,omcondise,emsindisp,emsindise,emcondisp,emcondise,totalhom,pstotalhom,tftotalhom,tegtotalhom,ototalhom,etotalhom,pshsindisp,pshsindise,pshcondisp,pshcondise,tfhsindisp,tfhsindise,tfhcondisp,tfhcondise,teghsindisp,teghsindise,teghcondisp,teghcondise,ohsindisp,ohsindise,ohcondisp,ohcondise,ehsindisp,ehsindise,ehcondisp,ehcondise,totalhorastrab,totalhorasext,totalsuelmh,suesaegm,suesaegh,suesaobm,suesaobh,suesaemu,suesaeho,perremun,totremun,suesalar,otraremu,sobresue,parutili,subfamil,indemniza,apopiess,fonreser,proartve,venartst,venartstp,venartste,ingxserv,oingxser,aumexpep,totinsum,matprima,repacces,envembal,gasopera,totingse,trafabri,trarepma,sertrans,ingxalqu,ingxcomi,veneneel,asesoria,otringut,margcome,trarepmx,flegastr,comeneel,comylubr,compaga3,gasxalqu,publicid,gasviamo,prisegur,sinipaga,prirease,liqresc,honprofe,comunica,agua,trafabh3,matofici,otrgasop,interese,impuesto,totvalcl,valgasol,valdiese,valfuelo,valgasli,valgasna,valaceit,valgrasa,valotrcl,cangasol,candiese,canfuelo,cangasli,cangasna,canaceit,cangrasa,vtee,veepyc,veecomp,vtagua,vaguapub,vaguanatu,ceepyc,ceecomp,caguapub,caguanatu,adqmyenv,adqeiycnv,adqmenv,adqeofnv,adqcomnv,adqvnv,adqnabnv,adqoafnv,totaladinu,adimyenu,adieycnu,adimenu,adieofnu,adicomnu,adivnu,adinabnu,adioafnu,comactnu,comactusad,venactfi,comnette,revajust,sal31dic,totexi1e,totexi31,ntprofplant,ntprofcben,ntprofccivil,vtotrempplant,vtotrempcben,vtotrempccivil,vtothcpplant,vtothcpcben,vtothcpccivil,tothimpplant,tothimpcben,tothimpccivil,ntestumatr,vtanuamtps,tbecasconc,ntitulotorg,ntunidafil,ntviajefec,dtrecokm,ntpastransp,tcargtranston,tpromsertrpas,tpromsertrcarg,honasitec,honservjuleg,honconaudt,honinfor,honcomv_mayor,honcomv_menor,hon_otros,alq_locedif,alq_mueens,alq_maques,alq_equipcomp,alq_tvregequiacc,alq_transpor,alq_otros,imp_ivacob,imp_ivapag,imp_conesp,imp_pred,imp_otrimp,ctaprop,eeyatotal,totadinu,eximpa1e_t,eximpa31_t,exicyl1e_t,exicyl31_t,exiobi1e_t,exiobi31_t,exipta1e_t,exipta31_t,exipep1e_t,exipep31_t,eximst1e_t,eximst31_t,totadquisi,k,fbkf_1,varexisbt,varexism,varexisci,totexi,fbk,cosvenst,prodtota,consint,totdispos,valag,totgadop
9,GUAYAS,3,2012,7110,ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,71,ACTIVIDADES DE ARQUITECTURA E INGENIERÍA. ENSAYOS Y ANÁLISIS TÉCNICOS,M711,ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,2,SERVICIOS,2,REGIÓN COSTA,M,ACTIVIDADES PROFESIONALES. CIENTÍFICAS Y TÉCNICAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,5,DE 400000 A 799999,165531,5966,13,0,0,2,0,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2080,0,7980,0,1200,0,0,6780,0,13,165531,104530,12155,11728,19244,0,0,11655,6219,0,0,0,0,421954,0,0,4373,4373,0,0,29407,421954,0,0,0,0,0,0,0,0,0,2385,0,2963,0,0,10800,0,5050,872,0,0,0,0,6534,803,0,0,102647,2490,39786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963,0,2963,803,803,0,0,9259,374,0,0,0,0,0,950,0,0,0,950,0,0,0,0,950,0,0,0,950,0,0,0,5400,82550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87705,0,0,0,0,0,0,10800,0,0,0,0,0,0,49868,12575,0,0,1448,0,3766,950,0,0,0,0,0,0,0,0,0,0,0,0,950,1,950,0,0,0,0,950,0,421954,136427,0,285527,132054
17,PICHINCHA,3,2012,7020,ACTIVIDADES DE CONSULTORÍA DE GESTIÓN,70,ACTIVIDADES DE OFICINAS PRINCIPALES. ACTIVIDADES DE CONSULTORÍA DE GESTIÓN,M702,ACTIVIDADES DE CONSULTORÍA DE GESTIÓN,2,SERVICIOS,1,REGIÓN SIERRA,M,ACTIVIDADES PROFESIONALES. CIENTÍFICAS Y TÉCNICAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,4,GRANDE EMPRESAS,4,DE 100 A 199,8,DE 4000000 Y 19999999,4007962,41244,118,0,0,5,0,113,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,95,0,0,5,0,90,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,89,0,1,0,28320,1340,236559,0,2021,0,0,33288,201250,118,4007962,2423030,583957,254318,181750,0,31070,331999,201838,0,0,0,0,10979854,167,0,69814,69814,0,0,4324963,10980021,0,0,0,0,0,0,0,167,0,56750,49633,4495,61,0,181250,0,22204,56972,0,0,0,3915351,14510,0,0,23737,1326742,9760,14419499,61,61,0,0,0,0,0,0,0,35,0,0,0,0,0,0,4495,0,4495,0,0,0,0,44950,0,0,0,0,0,0,176975,0,0,0,193380,1380,0,0,0,192000,0,0,0,176975,16405,0,0,0,346534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275679,105129,0,0,0,3534543,181250,0,0,0,0,0,0,14918333,669775,0,0,146711,0,4495,193380,0,0,0,0,0,0,0,0,0,0,0,0,193380,1,193380,0,0,0,0,193380,0,10980021,5721519,0,5258502,5651705
9,GUAYAS,3,2012,7110,ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,71,ACTIVIDADES DE ARQUITECTURA E INGENIERÍA. ENSAYOS Y ANÁLISIS TÉCNICOS,M711,ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,2,SERVICIOS,2,REGIÓN COSTA,M,ACTIVIDADES PROFESIONALES. CIENTÍFICAS Y TÉCNICAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,3,MEDIANA EMPRESA B,4,DE 100 A 199,8,DE 4000000 Y 19999999,1028681,99930,121,0,0,7,0,114,74,0,0,4,0,70,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,68,0,2,0,47,0,0,3,0,44,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,42,0,2,0,19360,0,69097,2568,1932,0,0,24436,40161,121,1028681,780523,0,73409,22704,0,0,87028,65017,0,0,0,0,4649062,0,0,108864,10229,98635,0,1384619,4649062,0,0,0,0,0,0,0,0,0,163089,42568,5860,5451,0,48000,8630,85693,31663,0,0,0,933317,14780,4652,0,40916,1878214,5066,565845,5451,5451,0,0,0,0,0,0,0,3206,0,0,0,0,0,0,5860,0,5860,4652,4652,0,0,25478,2269,0,25591,0,18162,0,11804,34812,0,0,85959,25591,0,18162,0,7394,34812,0,0,90369,0,4410,0,0,537115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21080,1225,0,0,0,911012,48000,0,0,0,0,0,0,552452,1636,0,0,7224,0,10512,85959,0,0,0,0,0,0,0,0,0,0,0,0,90369,1,85959,0,0,0,0,85959,0,4649062,3371697,-4410,1277365,3262833
9,GUAYAS,3,2012,7020,ACTIVIDADES DE CONSULTORÍA DE GESTIÓN,70,ACTIVIDADES DE OFICINAS PRINCIPALES. ACTIVIDADES DE CONSULTORÍA DE GESTIÓN,M702,ACTIVIDADES DE CONSULTORÍA DE GESTIÓN,2,SERVICIOS,2,REGIÓN COSTA,M,ACTIVIDADES PROFESIONALES. CIENTÍFICAS Y TÉCNICAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,4,DE 200000 A 399999,194528,4172,14,0,0,1,0,13,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,6,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,3360,0,10364,0,2500,0,0,5254,2610,14,194528,119392,26010,21509,3316,0,0,14451,9850,0,0,0,0,368060,2584,0,180,180,0,0,134951,370644,0,0,0,0,0,0,0,2584,0,2852,0,1666,0,196,29695,0,18274,5148,0,0,0,54386,12911,63,0,9760,18523,0,25889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666,0,1666,63,63,0,0,7244,31,0,0,0,0,1998,1795,0,0,0,91,0,0,0,1998,-1907,0,0,0,3793,0,3702,0,0,17618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176,52210,0,196,0,0,29695,0,0,0,0,0,0,44167,20343,0,0,872,0,1729,91,0,0,0,0,0,0,0,0,0,0,0,0,3793,1,91,0,0,0,0,91,0,370644,153654,-3702,216990,153474
9,GUAYAS,3,2012,6920,ACTIVIDADES DE CONTABILIDAD. TENEDURÍA DE LIBROS Y AUDITORIAS. CONSULTORÍA FISCAL,69,ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD,M692,ACTIVIDADES DE CONTABILIDAD. TENEDURÍA DE LIBROS Y AUDITORIA. CONSULTORÍA FISCAL,2,SERVICIOS,2,REGIÓN COSTA,M,ACTIVIDADES PROFESIONALES. CIENTÍFICAS Y TÉCNICAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,2,DE 20 A 49,4,DE 200000 A 399999,208158,14929,29,0,0,2,0,27,16,0,0,2,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,4640,0,12994,1640,0,0,0,5795,5559,29,208158,148347,2033,28757,0,0,2128,16540,10353,0,0,0,0,322417,0,0,5664,5664,0,0,127967,322417,0,0,0,0,0,0,0,0,0,2544,18652,3922,730,0,18220,13640,6330,1981,0,0,0,47553,14067,328,0,0,67082,276,31183,730,730,0,0,0,0,0,0,0,430,0,0,0,0,0,0,3922,0,3922,328,328,0,0,17053,160,0,0,0,2274,652,5483,0,0,7,8416,0,0,2274,652,5483,0,0,7,8416,0,0,0,4500,323526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47553,0,0,0,0,18220,0,0,0,0,0,0,38690,11914,0,1383,1556,0,4250,8416,0,0,0,0,0,0,0,0,0,0,0,0,8416,1,8416,0,0,0,0,8416,0,322417,200713,0,121704,195049
9,GUAYAS,3,2012,7911,ACTIVIDADES DE AGENCIAS DE VIAJES,79,ACTIVIDADES DE AGENCIAS DE VIAJES. OPERADORES TURÍSTICOS. SERVICIOS DE RESERVAS Y ACTIVIDADES CONEXAS,N791,ACTIVIDADES DE AGENCIAS DE VIAJES Y OPERADORES TURÍSTICOS,2,SERVICIOS,2,REGIÓN COSTA,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,3,MEDIANA EMPRESA B,2,DE 20 A 49,6,DE 800000 A 1999999,289703,8638,20,0,0,2,0,18,16,0,0,2,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3200,0,17166,4000,0,0,0,11276,1890,20,289703,197974,0,26385,29304,0,0,22088,13952,0,0,0,0,1223436,273297,0,26496,26496,0,0,624887,1496733,0,0,0,0,0,0,0,273297,0,23739,9005,5960,2112,78119,40400,1087,58620,9455,0,0,0,372690,22731,969,0,0,646329,1155,104286,2112,2112,0,0,0,0,0,0,0,1242,0,0,0,0,0,0,5960,0,5960,969,969,0,0,25913,472,0,0,0,0,0,8000,0,0,0,-45499,0,0,0,0,8000,-53499,0,0,8000,0,53499,0,0,48333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4658,9842,3356,0,78119,0,359492,40400,0,0,0,0,0,0,145990,48470,0,254,4533,0,6929,-45499,0,0,0,0,0,0,0,0,0,0,0,0,8000,1,-45499,0,0,0,0,-45499,0,1496733,1297712,-53499,199021,1271216
17,PICHINCHA,3,2012,1812,ACTIVIDADES DE SERVICIOS RELACIONADOS CON LA IMPRESIÓN,18,IMPRESIÓN Y REPRODUCCIÓN DE GRABACIONES,C181,IMPRESIÓN Y ACTIVIDADES DE SERVICIOS RELACIONADOS CON LA IMPRESIÓN,2,SERVICIOS,1,REGIÓN SIERRA,C,INDUSTRIAS MANUFACTURERAS,5,*OTROS SERVICIOS PRESTADOS A LA MINERÍA. A LA MANUFACTURA Y AL COMERCIO,1,PEQUEÑA EMPRESA,2,DE 20 A 49,6,DE 800000 A 1999999,269323,41678,37,0,0,1,0,36,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,23,0,0,1,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,5920,0,14170,0,2000,0,0,4897,7273,37,269323,195880,0,29145,8076,0,0,22347,13875,0,0,0,0,875006,0,0,346197,346197,0,0,116870,875006,0,0,0,0,0,0,0,0,0,41394,16555,3777,597,0,28456,262,0,7754,0,0,0,8810,8321,944,0,0,40510,4947,51712,597,597,0,0,0,0,0,0,0,453,0,0,0,0,0,0,3777,0,3777,944,944,0,0,31475,963,0,55263,0,0,0,614,0,0,0,55877,55263,0,0,0,614,0,0,0,55877,0,0,0,0,504087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3524,5286,0,0,0,0,28456,0,0,0,0,0,0,104646,62646,0,0,7754,0,4721,55877,0,0,0,0,0,0,0,0,0,0,0,0,55877,1,55877,0,0,0,0,55877,0,875006,503577,0,371429,157380
17,PICHINCHA,3,2012,9312,ACTIVIDADES DE CLUBES DEPORTIVOS,93,ACTIVIDADES DEPORTIVAS. DE ESPARCIMIENTO Y RECREATIVAS,R931,ACTIVIDADES DEPORTIVAS,2,SERVICIOS,1,REGIÓN SIERRA,R,ARTES. ENTRETENIMIENTO Y RECREACIÓN,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,2,MEDIANA EMPRESA A,3,DE 50 A 99,6,DE 800000 A 1999999,546760,158290,54,0,0,1,0,53,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,34,0,0,1,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0,0,8800,944,33441,0,2977,0,0,9891,20573,54,546760,296803,154716,39489,0,0,0,40247,15505,0,0,0,0,1255246,0,0,25570,2535,23035,0,374721,1255246,0,0,0,0,0,0,0,0,0,122228,0,27965,39142,0,0,10146,11328,3979,0,0,0,139649,14406,1170,0,4708,111267,0,182618,39142,11742,27400,0,0,0,0,0,0,7988,26602,0,0,0,0,0,27965,0,27965,1170,1170,0,0,121587,532,0,0,16348,16857,48961,14851,0,0,0,43117,0,16348,11578,9574,5617,0,0,0,97017,0,53900,0,0,7357257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38649,50000,0,0,0,51000,0,0,0,0,0,0,0,152046,8066,0,32000,3673,0,29135,43117,0,0,0,0,0,0,0,0,0,0,0,0,97017,1,43117,0,0,0,0,43117,0,1255246,511558,-53900,743688,485988
24,SANTA ELENA,3,2012,4921,TRANSPORTE URBANO Y SUBURBANO DE PASAJEROS POR VÍA TERRESTRE,49,TRANSPORTE POR VÍA TERRESTRE Y POR TUBERÍAS,H492,OTRAS ACTIVIDADES DE TRANSPORTE POR VÍA TERRESTRE,2,SERVICIOS,2,REGIÓN COSTA,H,TRANSPORTE Y ALMACENAMIENTO,2,TRANSPORTE,3,MEDIANA EMPRESA B,2,DE 20 A 49,8,DE 4000000 Y 19999999,475700,57616,48,0,0,1,0,47,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36,0,0,1,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,7680,0,26938,0,900,0,0,6648,19390,48,475700,323412,15273,76868,2142,0,3123,36060,18822,0,3356249,3356249,0,4418906,0,0,3514796,3514796,0,0,362357,4418906,0,0,0,0,0,0,0,0,362160,154367,11682,37718,47907,0,32188,7342,3926,7034,0,0,0,18006,13000,0,0,29187,338436,2806,89216,47907,47907,0,0,0,0,0,0,0,32369,0,0,0,0,0,0,37718,0,37718,0,0,0,0,471475,0,0,0,92884,0,0,0,0,0,0,266326,0,92884,0,173442,0,0,0,0,92884,173442,0,0,0,1717046,126488,102004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,54750,9581250,2628000,0,3,0,0,1001,0,17005,0,0,0,32188,0,0,0,0,0,0,840000,768000,0,4000,9982,0,37718,266326,0,0,0,0,0,0,0,0,0,0,126488,102004,266326,1,266326,0,-24484,0,-24484,241842,-2994089,4756582,4215589,0,540993,700793
17,PICHINCHA,3,2012,6512,SEGUROS GENERALES,65,SEGUROS. REASEGUROS Y FONDOS DE PENSIONES. EXCEPTO LOS PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,K651,SEGUROS,2,SERVICIOS,1,REGIÓN SIERRA,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,4,GRANDE EMPRESAS,3,DE 50 A 99,9,DE DE 20000000 Y MAS,1637822,93251,90,0,0,4,0,86,52,0,0,4,0,48,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,48,0,0,0,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,14400,0,101593,14253,0,0,0,48670,38670,90,1637822,1193121,0,162045,54811,0,0,133033,94812,0,0,0,0,26818551,0,0,10756,10756,0,0,24264979,26818551,0,0,0,0,0,0,0,0,0,62322,24597,21839,1200,0,172780,60622,342812,111325,11238013,5522220,6355135,138718,80054,684,0,132658,10907,147949,274696,1200,1200,0,0,0,0,0,0,0,706,0,0,0,0,0,0,21839,0,21839,684,684,0,0,90996,330,0,4864,0,29929,1306,24504,37019,0,0,82321,4864,0,29929,966,9543,37019,0,0,97622,0,15301,0,0,1880510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97872,40846,0,0,0,0,172780,0,0,0,0,0,0,1203280,1179523,0,2832,236176,0,22523,82321,0,0,0,0,0,0,0,0,0,0,0,0,97622,1,82321,0,0,0,0,82321,0,26818551,24286642,-15301,2531909,24275886
17,PICHINCHA,3,2012,7730,ALQUILER DE OTROS TIPOS DE MAQUINARIA. EQUIPO Y BIENES TANGIBLES,77,ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO,N773,ALQUILER DE OTROS TIPOS DE MAQUINARIA. EQUIPO Y BIENES TANGIBLES,2,SERVICIOS,1,REGIÓN SIERRA,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,3,MEDIANA EMPRESA B,4,DE 100 A 199,8,DE 4000000 Y 19999999,1862587,510010,141,0,0,7,0,134,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,96,0,0,7,0,89,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,88,0,1,0,22560,0,113896,0,19974,0,0,35096,58826,141,1862587,1108234,376925,129466,38346,0,1531,129147,78938,0,3337858,3337858,0,3811402,0,0,3382,3382,0,0,1341122,3811402,0,0,0,0,0,0,0,0,593270,110042,154884,14745,14120,0,161401,40365,134887,37442,0,0,0,553837,78649,1750,0,39000,260578,188951,393515,14120,1023,13097,0,0,0,0,0,0,691,13364,0,0,0,0,0,14745,0,14745,1750,1750,0,0,164565,1966,0,500659,0,7455,0,28444,26777,0,0,411611,374146,0,7455,0,18758,11252,0,0,563335,15000,166724,0,0,2203542,667571.6,667571.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4517,549320,0,0,0,0,161401,0,0,0,0,0,0,850407,493025,0,0,25052,0,16495,411611,0,0,0,0,0,0,0,0,0,0,667571.6,667571.6,578335,1,411611,0,0,0,0,411611,-2744588,4404672,1605082,-166724,2799590,1601700
17,PICHINCHA,3,2012,8219,FOTOCOPIADO. PREPARACIÓN DE DOCUMENTOS Y OTRAS ACTIVIDADES ESPECIALIZADAS DE APOYO DE OFICINA,82,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,N821,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA,2,SERVICIOS,1,REGIÓN SIERRA,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,2,DE 20 A 49,5,DE 400000 A 799999,227993,89577,20,0,0,3,0,17,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,3,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,3200,0,11106,0,4000,0,0,1238,5868,20,227993,128979,30923,25771,16200,0,995,14381,10744,0,24017,24017,0,817568,0,0,142306,52413,2440,87453,101274,817568,0,0,0,0,0,0,0,0,-32503,3052,1882,6454,0,0,49860,643,7733,0,0,0,0,8412,18017,4112,0,1109,122174,1453,794741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6454,0,6454,4112,4112,0,0,28061,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480810,4803.4,4803.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8412,0,0,0,0,0,49860,0,0,0,0,0,0,817568,31315,0,0,7199,0,10566,0,0,0,0,0,0,0,0,0,0,0,4803.4,4803.4,0,1,0,0,0,0,0,0,-56520,785065,365754,0,419311,223448
9,GUAYAS,3,2012,6820,ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATO,68,ACTIVIDADES INMOBILIARIAS,L682,ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATO,2,SERVICIOS,2,REGIÓN COSTA,L,ACTIVIDADES INMOBILIARIAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,3,DE 40000 A 199999,84296,0,13,0,0,1,0,12,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1920,0,6161,1500,0,0,0,483,4178,13,84296,63145,0,8422,147,0,0,7041,5541,0,0,0,0,111490,0,0,2000,2000,0,0,23193,111490,0,0,0,0,0,0,0,0,0,13000,0,8059,0,0,0,0,0,0,0,0,0,1800,0,334,0,0,540,0,-1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8059,0,8059,334,334,0,0,53727,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,8393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111490,25733,0,85757,23733
17,PICHINCHA,3,2012,8010,ACTIVIDADES DE SEGURIDAD PRIVADA,80,ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN,N801,ACTIVIDADES DE SEGURIDAD PRIVADA,2,SERVICIOS,1,REGIÓN SIERRA,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,3,DE 40000 A 199999,61048,10722,11,0,0,2,0,9,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,1760,358,4096,500,313,0,0,292,2991,11,61048,43694,577,8270,0,0,0,4872,3635,0,0,0,0,109769,0,0,4574,4574,0,0,8808,109769,0,0,0,0,0,0,0,0,0,217,38,252,0,0,3154,0,0,0,0,2060,0,2400,528,72,0,87,23281,4874,-7690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,252,72,72,0,0,2290,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,3154,0,0,0,0,0,0,1559,13172,0,0,3487,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,109769,36663,0,73106,32089
